id,Latitude,Longitude,OccupancyClass,StructureType,YearBuilt,NumberOfStories,ReplacementCost
2818,36.569,36.149101,RES1,C3L,1971,1,2
2819,36.568901,36.148998,RES1,C3L,1971,1,2
2820,36.568802,36.1488,RES1,C3L,1971,1,2
2821,36.568699,36.148602,RES1,C3L,1971,1,2
2822,36.568802,36.148701,RES1,C3L,1971,1,2
2823,36.5686,36.148701,RES1,C3L,1971,1,2
2824,36.568501,36.148899,RES1,C3L,1971,1,2
2825,36.568199,36.148499,RES1,C3L,1971,1,2
2826,36.5681,36.148399,RES1,C3L,1971,1,2
2827,36.568001,36.1483,RES1,C3L,1971,1,2
2828,36.567902,36.148201,RES1,C3L,1971,1,2
2829,36.567799,36.147999,RES1,C3L,1971,1,2
2830,36.568001,36.147701,RES1,C3L,1971,1,2
2831,36.567902,36.147598,RES1,C3L,1971,1,2
2832,36.567799,36.147499,RES1,C3L,1971,1,2
2833,36.567699,36.1474,RES1,C3L,1971,1,2
2834,36.5676,36.147202,RES1,C3L,1971,1,2
2835,36.567501,36.147099,RES1,C3L,1971,1,2
2836,36.5681,36.148899,RES1,C3L,1971,1,2
2837,36.567902,36.1488,RES1,C3L,1971,1,2
2838,36.567902,36.148701,RES1,C3L,1971,1,2
2839,36.567799,36.148602,RES1,C3L,1971,1,2
2840,36.567699,36.148499,RES1,C3L,1971,1,2
2841,36.5676,36.148399,RES1,C3L,1971,1,2
2842,36.5676,36.1483,RES1,C3L,1971,1,2
2843,36.567501,36.148201,RES1,C3L,1971,1,2
2844,36.567402,36.147999,RES1,C3L,1971,1,2
2845,36.5676,36.1478,RES1,C3L,1971,1,2
2846,36.567699,36.1479,RES1,C3L,1971,1,2
2847,36.5676,36.147701,RES1,C3L,1971,1,2
2848,36.567501,36.147701,RES1,C3L,1971,1,2
2849,36.567402,36.147598,RES1,C3L,1971,1,2
2850,36.567402,36.147499,RES1,C3L,1971,1,2
2851,36.567299,36.1474,RES1,C3L,1971,1,2
2852,36.567299,36.1479,RES1,C3L,1971,1,2
2853,36.5672,36.1478,RES1,C3L,1971,1,2
2854,36.5672,36.1478,RES1,C3L,1971,1,2
2855,36.567101,36.147598,RES1,C3L,1971,1,2
2856,36.567001,36.147499,RES1,C3L,1971,1,2
2857,36.566898,36.147301,RES1,C3L,1971,1,2
2858,36.566799,36.147099,RES1,C3L,1971,1,2
2859,36.570702,36.151501,RES1,C3L,1971,1,2
2860,36.570702,36.1516,RES1,C3L,1971,1,2
2861,36.570599,36.151798,RES1,C3L,1971,1,2
2862,36.570499,36.151798,RES1,C3L,1971,1,2
2863,36.5704,36.151901,RES1,C3L,1971,1,2
2864,36.570301,36.1521,RES1,C3L,1971,1,2
2865,36.570099,36.1521,RES1,C3L,1971,1,2
2866,36.570202,36.152302,RES1,C3L,1971,1,2
2867,36.57,36.152,RES1,C3L,1971,1,2
2868,36.570099,36.152302,RES1,C3L,1971,1,2
2869,37.104099,38.813702,RES1,C3L,1971,1,2
2870,37.104099,38.813599,RES1,C3L,1971,1,2
2871,37.104099,38.813301,RES1,C3L,1971,1,2
2872,37.006802,37.311501,RES1,C3L,1971,1,2
2873,37.1045,38.813801,RES1,C3L,1971,1,2
2874,37.104401,38.813999,RES1,C3L,1971,1,2
2875,37.012402,37.3638,REL1,C1,1971,1,2
2876,37.0186,37.362099,EDU1,C1,1971,1,2
2877,37.028,37.361301,RES1,C3L,1971,1,2
2878,37.011101,37.344398,RES1,C3L,1971,1,2
2879,37.039001,37.325298,RES1,C3L,1971,1,2
2880,37.007099,37.3456,RES1,C3L,1971,1,2
2881,37.023602,37.351101,RES1,C3L,1971,1,2
2882,37.010601,37.3531,RES1,C3L,1971,1,2
2883,37.039398,37.3312,RES1,C3L,1971,1,2
2884,37.038399,37.3274,RES1,C3L,1971,1,2
2885,37.104099,38.8134,RES1,C3L,1971,1,2
2886,37.0387,37.327,RES1,C3L,1971,1,2
2887,38.303501,38.230099,RES1,C3L,1971,1,2
2888,38.303299,38.230099,RES1,C3L,1971,1,2
2889,37.039501,37.317001,RES1,C3L,1971,1,2
2890,37.038101,37.342899,RES1,C3L,1971,1,2
2891,37.0322,37.3596,RES1,C3L,1971,1,2
2892,38.302502,38.2299,RES1,C3L,1971,1,2
2893,38.302399,38.230099,RES1,C3L,1971,1,2
2894,38.4217,38.308201,RES1,C3L,1971,1,2
2895,38.421799,38.307999,RES1,C3L,1971,1,2
2896,38.4226,38.306999,RES1,C3L,1971,1,2
2897,38.422401,38.306499,RES1,C3L,1971,1,2
2898,38.426102,38.3074,RES1,C3L,1971,1,2
2899,38.4244,38.306301,RES1,C3L,1971,1,2
2900,38.421001,38.308102,RES1,C3L,1971,1,2
2901,37.8461,40.673302,RES1,C3L,1971,1,2
2902,37.846199,40.672001,RES1,C3L,1971,1,2
2903,37.845901,40.672501,RES1,C3L,1971,1,2
2904,37.040901,37.3568,RES1,C3L,1971,1,2
2905,37.039501,37.354301,RES1,C3L,1971,1,2
2906,37.039299,37.355499,RES1,C3L,1971,1,2
2907,37.040199,37.357101,RES1,C3L,1971,1,2
2908,37.038502,37.324699,RES1,C3L,1971,1,2
2909,37.8451,40.668999,RES1,C3L,1971,1,2
2910,37.035099,37.331001,RES1,C3L,1971,1,2
2911,37.029701,37.318802,RES1,C3L,1971,1,2
2912,37.846901,40.671001,RES1,C3L,1971,1,2
2913,37.8479,40.671799,RES1,C3L,1971,1,2
2914,37.849602,40.6824,RES1,C3L,1971,1,2
2915,37.747002,39.335201,RES1,C3L,1971,1,2
2916,38.421001,38.307201,RES1,C3L,1971,1,2
2917,38.4198,38.304501,RES1,C3L,1971,1,2
2918,37.109501,37.3246,RES1,C3L,1971,1,2
2919,37.092098,37.3685,RES1,C3L,1971,1,2
2920,37.062698,37.325901,RES1,C3L,1971,1,2
2921,37.090599,37.365002,RES1,C3L,1971,1,2
2922,37.092899,37.369099,RES1,C3L,1971,1,2
2923,37.080502,37.368801,RES1,C3L,1971,1,2
2924,37.080502,37.368999,RES1,C3L,1971,1,2
2925,37.0765,37.3484,RES1,C3L,1971,1,2
2926,37.075298,37.3689,RES1,C3L,1971,1,2
2927,37.072201,37.347,RES1,C3L,1971,1,2
2928,37.107601,37.323898,RES1,C3L,1971,1,2
2929,37.107101,37.324699,RES1,C3L,1971,1,2
2930,37.105701,37.342201,RES1,C3L,1971,1,2
2931,37.1092,37.326698,RES1,C3L,1971,1,2
2932,38.420399,38.304401,RES1,C3L,1971,1,2
2933,37.065498,37.401001,RES1,C3L,1971,1,2
2934,37.065498,37.401402,RES1,C3L,1971,1,2
2935,37.065701,37.401402,RES1,C3L,1971,1,2
2936,37.0676,37.399601,RES1,C3L,1971,1,2
2937,37.066002,37.398998,RES1,C3L,1971,1,2
2938,37.0709,37.403301,RES1,C3L,1971,1,2
2939,38.4216,38.304199,RES1,C3L,1971,1,2
2940,38.4217,38.3041,RES1,C3L,1971,1,2
2941,38.4217,38.304798,RES1,C3L,1971,1,2
2942,38.422699,38.303501,RES1,C3L,1971,1,2
2943,37.070599,37.403198,REL1,C1,1971,1,2
2944,37.067101,37.4044,REL1,C1,1971,1,2
2945,37.066898,37.399502,RES1,C3L,1971,1,2
2946,37.067299,37.399101,RES1,C3L,1971,1,2
2947,37.067299,37.399101,RES1,C3L,1971,1,2
2948,37.162399,38.772701,RES1,C3L,1971,1,2
2949,37.162201,38.7728,RES1,C3L,1971,1,2
2950,38.422699,38.303299,RES1,C3L,1971,1,2
2951,38.4226,38.303101,RES1,C3L,1971,1,2
2952,37.8512,40.661201,RES1,C3L,1971,1,2
2953,38.1511,41.007,RES1,C3L,1971,1,2
2954,36.9925,35.289001,RES1,C3L,1971,1,2
2955,38.4226,38.303101,RES1,C3L,1971,1,2
2956,38.424,38.3027,RES1,C3L,1971,1,2
2957,38.426399,38.3027,RES1,C3L,1971,1,2
2958,36.755798,36.208599,RES1,C3L,1971,1,2
2959,36.989498,35.297699,RES1,C3L,1971,1,2
2960,36.9897,35.296799,RES1,C3L,1971,1,2
2961,36.989201,35.296799,RES1,C3L,1971,1,2
2962,36.988998,35.2967,RES1,C3L,1971,1,2
2963,36.990398,35.297901,RES1,C3L,1971,1,2
2964,36.988098,35.296501,RES1,C3L,1971,1,2
2965,36.987202,35.296799,RES1,C3L,1971,1,2
2966,36.7561,36.208401,RES1,C3L,1971,1,2
2967,36.262798,36.5625,RES1,C3L,1971,1,2
2968,36.256001,36.562302,RES1,C3L,1971,1,2
2969,36.263699,36.5634,RES1,C3L,1971,1,2
2970,36.258301,36.565102,RES1,C3L,1971,1,2
2971,36.258499,36.563801,RES3,C3M,1971,1,2
2972,36.2584,36.563301,RES3,C3M,1971,1,2
2973,36.349998,36.196899,RES1,C3L,1971,1,2
2974,36.352001,36.2015,RES1,C3L,1971,1,2
2975,36.3512,36.200802,RES1,C3L,1971,1,2
2976,36.351002,36.211601,RES1,C3L,1971,1,2
2977,36.351002,36.216301,RES1,C3L,1971,1,2
2978,36.3522,36.216202,RES1,C3L,1971,1,2
2979,36.352402,36.219398,RES1,C3L,1971,1,2
2980,36.3606,36.2188,RES1,C3L,1971,1,2
2981,36.351002,36.209599,RES1,C3L,1971,1,2
2982,36.3507,36.209599,RES1,C3L,1971,1,2
2983,36.350899,36.2108,RES1,C3L,1971,1,2
2984,36.350601,36.209301,RES1,C3L,1971,1,2
2985,36.3508,36.208801,RES1,C3L,1971,1,2
2986,36.352001,36.209499,RES1,C3L,1971,1,2
2987,36.361599,36.219101,RES1,C3L,1971,1,2
2988,36.361801,36.219299,RES1,C3L,1971,1,2
2989,36.362,36.219501,RES1,C3L,1971,1,2
2990,36.3507,36.211201,RES1,C3L,1971,1,2
2991,36.352501,36.2183,RES1,C3L,1971,1,2
2992,36.755901,36.208302,RES1,C3L,1971,1,2
2993,36.988201,35.295898,RES1,C3L,1971,1,2
2994,36.7561,36.208,RES1,C3L,1971,1,2
2995,36.756302,36.208,RES1,C3L,1971,1,2
2996,36.756302,36.208199,RES1,C3L,1971,1,2
2997,36.3526,36.205399,RES1,C3L,1971,1,2
2998,36.3549,36.2038,RES1,C3L,1971,1,2
2999,36.356098,36.2038,RES1,C3L,1971,1,2
3000,36.355701,36.203499,RES1,C3L,1971,1,2
3001,36.355701,36.2019,RES1,C3L,1971,1,2
3002,36.355701,36.201698,RES1,C3L,1971,1,2
3003,36.351299,36.206001,RES1,C3L,1971,1,2
3004,36.3592,36.200199,RES1,C3L,1971,1,2
3005,36.361301,36.2048,RES1,C3L,1971,1,2
3006,36.356602,36.198299,RES1,C3L,1971,1,2
3007,36.358501,36.2006,RES1,C3L,1971,1,2
3008,36.3549,36.200901,RES1,C3L,1971,1,2
3009,36.3577,36.198399,RES1,C3L,1971,1,2
3010,36.330601,36.200802,RES1,C3L,1971,1,2
3011,36.328499,36.199902,RES1,C3L,1971,1,2
3012,36.3615,36.197399,RES1,C3L,1971,1,2
3013,36.360298,36.198002,RES1,C3L,1971,1,2
3014,36.336601,36.198299,RES1,C3L,1971,1,2
3015,36.3302,36.192001,RES1,C3L,1971,1,2
3016,36.327499,36.188202,RES1,C3L,1971,1,2
3017,36.327202,36.194099,EDU1,C1,1971,1,2
3018,36.3302,36.194801,RES1,C3L,1971,1,2
3019,36.7565,36.208199,RES1,C3L,1971,1,2
3020,36.756401,36.2085,RES1,C3L,1971,1,2
3021,37.7449,38.3027,RES1,C3L,1971,1,2
3022,37.712299,38.322899,RES1,C3L,1971,1,2
3023,37.748699,38.3032,RES1,C3L,1971,1,2
3024,37.749802,38.3022,RES1,C3L,1971,1,2
3025,37.757198,38.295101,REL1,C1,1971,1,2
3026,37.7575,38.295898,RES1,C3L,1971,1,2
3027,37.756901,38.295502,RES1,C3L,1971,1,2
3028,37.756901,38.297401,RES1,C3L,1971,1,2
3029,37.7682,38.315498,RES1,C3L,1971,1,2
3030,37.7673,38.319698,RES1,C3L,1971,1,2
3031,37.769501,38.318699,RES1,C3L,1971,1,2
3032,37.760101,38.312901,RES1,C3L,1971,1,2
3033,36.756401,36.2076,RES1,C3L,1971,1,2
3034,37.761398,38.304199,RES1,C3L,1971,1,2
3035,36.756599,36.207699,RES1,C3L,1971,1,2
3036,36.113899,36.270699,RES1,C3L,1971,1,2
3037,36.114799,36.267601,RES1,C3L,1971,1,2
3038,36.1166,36.2756,RES1,C3L,1971,1,2
3039,36.1115,36.268002,RES1,C3L,1971,1,2
3040,36.1096,36.2728,RES1,C3L,1971,1,2
3041,36.111801,36.270802,RES1,C3L,1971,1,2
3042,36.127602,36.274502,RES1,C3L,1971,1,2
3043,36.133301,36.276299,RES1,C3L,1971,1,2
3044,36.060101,36.267899,RES1,C3L,1971,1,2
3045,36.059299,36.268799,RES1,C3L,1971,1,2
3046,36.061199,36.267101,RES1,C3L,1971,1,2
3047,36.0625,36.265598,RES1,C3L,1971,1,2
3048,36.756802,36.2076,RES1,C3L,1971,1,2
3049,36.115299,36.269299,RES1,C3L,1971,1,2
3050,36.104,36.149399,RES1,C3L,1971,1,2
3051,36.081402,36.1278,RES1,C3L,1971,1,2
3052,36.092602,36.132999,RES1,C3L,1971,1,2
3053,36.0951,36.125999,RES1,C3L,1971,1,2
3054,36.089199,36.1408,RES1,C3L,1971,1,2
3055,36.194698,36.317101,RES1,C3L,1971,1,2
3056,36.070801,36.131802,RES1,C3L,1971,1,2
3057,36.193001,36.308701,RES1,C3L,1971,1,2
3058,36.193401,36.309299,RES1,C3L,1971,1,2
3059,36.193298,36.309799,RES1,C3L,1971,1,2
3060,36.193199,36.3097,RES1,C3L,1971,1,2
3061,36.192902,36.309299,RES1,C3L,1971,1,2
3062,36.757,36.207699,RES1,C3L,1971,1,2
3063,36.757099,36.207901,RES1,C3L,1971,1,2
3064,35.813099,36.156399,RES1,C3L,1971,1,2
3065,35.819401,36.151402,RES1,C3L,1971,1,2
3066,35.8209,36.152699,RES1,C3L,1971,1,2
3067,36.206799,36.319099,RES1,C3L,1971,1,2
3068,36.2122,36.315899,RES1,C3L,1971,1,2
3069,36.204399,36.318699,RES1,C3L,1971,1,2
3070,36.204399,36.318501,RES1,C3L,1971,1,2
3071,36.204399,36.318298,RES1,C3L,1971,1,2
3072,36.2038,36.318699,RES1,C3L,1971,1,2
3073,36.2048,36.317402,RES1,C3L,1971,1,2
3074,36.202599,36.3167,RES1,C3L,1971,1,2
3075,36.206402,36.315899,RES1,C3L,1971,1,2
3076,36.205601,36.315498,RES1,C3L,1971,1,2
3077,36.225101,36.3228,RES1,C3L,1971,1,2
3078,36.226101,36.3223,RES1,C3L,1971,1,2
3079,36.2057,36.153099,RES1,C3L,1971,1,2
3080,36.203899,36.164001,RES1,C3L,1971,1,2
3081,36.2033,36.166698,RES1,C3L,1971,1,2
3082,36.204601,36.157902,RES1,C3L,1971,1,2
3083,36.205002,36.158001,RES1,C3L,1971,1,2
3084,36.205502,36.1586,RES1,C3L,1971,1,2
3085,36.2038,36.147099,RES1,C3L,1971,1,2
3086,36.2062,36.154701,RES1,C3L,1971,1,2
3087,36.2062,36.151299,RES1,C3L,1971,1,2
3088,36.205898,36.154598,RES1,C3L,1971,1,2
3089,36.204498,36.1534,RES1,C3L,1971,1,2
3090,36.2062,36.1488,RES1,C3L,1971,1,2
3091,36.206402,36.150002,RES1,C3L,1971,1,2
3092,36.202999,36.163399,RES1,C3L,1971,1,2
3093,36.205601,36.157902,RES1,C3L,1971,1,2
3094,36.203201,36.1619,RES1,C3L,1971,1,2
3095,36.2033,36.169998,RES1,C3L,1971,1,2
3096,36.203201,36.164398,RES1,C3L,1971,1,2
3097,36.205601,36.1563,RES1,C3L,1971,1,2
3098,36.205799,36.1595,RES1,C3L,1971,1,2
3099,36.2052,36.164299,RES1,C3L,1971,1,2
3100,36.2048,36.165901,RES1,C3L,1971,1,2
3101,36.204498,36.165199,RES1,C3L,1971,1,2
3102,36.205799,36.162998,RES1,C3L,1971,1,2
3103,36.203201,36.160599,RES1,C3L,1971,1,2
3104,36.2052,36.1646,RES1,C3L,1971,1,2
3105,36.204601,36.165001,RES1,C3L,1971,1,2
3106,36.205601,36.1595,RES1,C3L,1971,1,2
3107,36.306301,36.177399,RES1,C3L,1971,1,2
3108,36.2062,36.163502,RES1,C3L,1971,1,2
3109,36.206299,36.162399,RES1,C3L,1971,1,2
3110,36.202999,36.153599,RES1,C3L,1971,1,2
3111,36.2034,36.152599,RES1,C3L,1971,1,2
3112,36.306599,36.176201,RES1,C3L,1971,1,2
3113,36.307899,36.1759,RES1,C3L,1971,1,2
3114,36.3088,36.175098,RES1,C3L,1971,1,2
3115,36.3074,36.176399,RES1,C3L,1971,1,2
3116,36.308899,36.1763,RES1,C3L,1971,1,2
3117,36.206001,36.145599,RES1,C3L,1971,1,2
3118,36.201302,36.145901,RES1,C3L,1971,1,2
3119,36.194,36.146301,RES1,C3L,1971,1,2
3120,36.3405,36.243599,RES1,C3L,1971,1,2
3121,36.341099,36.2425,RES1,C3L,1971,1,2
3122,36.359299,36.2551,RES1,C3L,1971,1,2
3123,37.7626,38.290798,RES1,C3L,1971,1,2
3124,37.762798,38.291401,RES3,C3M,1971,1,2
3125,37.7897,38.305599,RES1,C3L,1971,1,2
3126,37.7603,38.290901,RES1,C3L,1971,1,2
3127,37.7831,38.313599,RES1,C3L,1971,1,2
3128,37.783001,38.313301,RES1,C3L,1971,1,2
3129,37.780499,38.298901,RES1,C3L,1971,1,2
3130,37.783501,38.297901,RES1,C3L,1971,1,2
3131,37.786701,38.299999,RES1,C3L,1971,1,2
3132,37.786701,38.298199,RES1,C3L,1971,1,2
3133,37.780102,38.298801,RES1,C3L,1971,1,2
3134,36.757099,36.208099,RES1,C3L,1971,1,2
3135,37.764599,38.266602,RES1,C3L,1971,1,2
3136,37.697399,38.239399,RES1,C3L,1971,1,2
3137,37.694,38.238701,RES1,C3L,1971,1,2
3138,37.761299,38.263,RES1,C3L,1971,1,2
3139,37.764198,38.265999,RES1,C3L,1971,1,2
3140,37.764599,38.266399,RES1,C3L,1971,1,2
3141,37.764,38.265701,RES1,C3L,1971,1,2
3142,37.762798,38.262798,RES1,C3L,1971,1,2
3143,36.757301,36.208,RES1,C3L,1971,1,2
3144,36.757301,36.207802,RES1,C3L,1971,1,2
3145,36.757301,36.2076,RES1,C3L,1971,1,2
3146,36.757599,36.207699,RES1,C3L,1971,1,2
3147,37.836399,38.444901,RES1,C3L,1971,1,2
3148,37.8363,38.444099,RES1,C3L,1971,1,2
3149,37.836201,38.444698,RES1,C3L,1971,1,2
3150,37.836201,38.444901,RES1,C3L,1971,1,2
3151,37.837299,38.4459,RES1,C3L,1971,1,2
3152,37.8377,38.447102,RES1,C3L,1971,1,2
3153,37.8363,38.444302,RES1,C3L,1971,1,2
3154,36.757198,36.207401,RES1,C3L,1971,1,2
3155,37.9795,38.158699,RES1,C3L,1971,1,2
3156,37.979198,38.1763,RES1,C3L,1971,1,2
3157,37.9823,38.178398,RES1,C3L,1971,1,2
3158,37.978901,38.283798,RES1,C3L,1971,1,2
3159,37.830399,40.607201,RES1,C3L,1971,1,2
3160,37.837002,40.6311,RES1,C3L,1971,1,2
3161,37.8363,40.630501,RES1,C3L,1971,1,2
3162,37.836201,40.6311,RES1,C3L,1971,1,2
3163,37.836601,40.629398,RES1,C3L,1971,1,2
3164,37.836399,40.629101,RES1,C3L,1971,1,2
3165,37.832901,40.631401,RES1,C3L,1971,1,2
3166,37.831699,40.630699,RES1,C3L,1971,1,2
3167,37.828499,40.633202,RES1,C3L,1971,1,2
3168,37.836102,40.633301,RES1,C3L,1971,1,2
3169,37.835701,40.6334,RES1,C3L,1971,1,2
3170,37.8358,40.633499,RES1,C3L,1971,1,2
3171,37.835899,40.632801,RES1,C3L,1971,1,2
3172,37.835701,40.633202,RES1,C3L,1971,1,2
3173,37.8353,40.633801,RES1,C3L,1971,1,2
3174,37.8381,40.627201,RES1,C3L,1971,1,2
3175,37.759499,38.285599,RES1,C3L,1971,1,2
3176,37.854401,38.426399,RES1,C3L,1971,1,2
3177,37.853802,38.425999,RES1,C3L,1971,1,2
3178,37.848598,38.424099,RES1,C3L,1971,1,2
3179,37.8549,38.426899,RES1,C3L,1971,1,2
3180,37.855,38.4272,RES1,C3L,1971,1,2
3181,37.848701,38.424702,RES1,C3L,1971,1,2
3182,37.759602,38.2864,RES1,C3L,1971,1,2
3183,37.757999,38.2883,RES1,C3L,1971,1,2
3184,37.759602,38.286598,RES1,C3L,1971,1,2
3185,37.576302,36.9631,RES1,C3L,1971,1,2
3186,37.5755,36.9627,RES1,C3L,1971,1,2
3187,37.575401,36.960899,RES1,C3L,1971,1,2
3188,37.759399,38.2887,RES1,C3L,1971,1,2
3189,37.758999,38.285801,RES1,C3L,1971,1,2
3190,37.758701,38.287102,RES1,C3L,1971,1,2
3191,37.7598,38.287201,RES1,C3L,1971,1,2
3192,37.7617,38.285702,RES1,C3L,1971,1,2
3193,37.7616,38.2855,RES1,C3L,1971,1,2
3194,37.984798,38.434601,RES1,C3L,1971,1,2
3195,37.761902,38.2859,RES1,C3L,1971,1,2
3196,37.992298,38.423599,RES1,C3L,1971,1,2
3197,37.991901,38.423302,RES1,C3L,1971,1,2
3198,37.575901,36.9617,RES1,C3L,1971,1,2
3199,37.759201,38.285,RES1,C3L,1971,1,2
3200,37.759701,38.284901,RES1,C3L,1971,1,2
3201,37.9869,38.433102,RES1,C3L,1971,1,2
3202,37.758598,38.2841,RES1,C3L,1971,1,2
3203,37.758499,38.284901,RES1,C3L,1971,1,2
3204,37.759602,38.283001,RES1,C3L,1971,1,2
3205,37.576,36.961102,RES1,C3L,1971,1,2
3206,37.576801,36.962101,RES1,C3L,1971,1,2
3207,37.577202,36.962601,RES1,C3L,1971,1,2
3208,37.577202,36.9627,RES1,C3L,1971,1,2
3209,37.577,36.9627,RES1,C3L,1971,1,2
3210,37.5765,36.9631,RES1,C3L,1971,1,2
3211,37.575802,36.9617,RES1,C3L,1971,1,2
3212,37.575199,36.960701,RES1,C3L,1971,1,2
3213,37.575199,36.960999,RES1,C3L,1971,1,2
3214,37.575298,36.960899,RES1,C3L,1971,1,2
3215,37.576801,36.9608,RES1,C3L,1971,1,2
3216,37.5765,36.960999,RES1,C3L,1971,1,2
3217,37.576801,36.960999,RES1,C3L,1971,1,2
3218,37.577,36.9608,RES1,C3L,1971,1,2
3219,37.576,36.9622,REL1,C1,1971,1,2
3220,37.758598,38.285198,RES1,C3L,1971,1,2
3221,37.758099,38.2836,RES1,C3L,1971,1,2
3222,37.758202,38.283501,RES1,C3L,1971,1,2
3223,37.762299,38.283001,RES1,C3L,1971,1,2
3224,37.758701,38.284901,RES1,C3L,1971,1,2
3225,37.758099,38.283298,RES1,C3L,1971,1,2
3226,37.7528,38.365101,RES1,C3L,1971,1,2
3227,37.780201,38.232101,RES1,C3L,1971,1,2
3228,37.781101,38.211399,RES1,C3L,1971,1,2
3229,37.759499,38.3605,RES1,C3L,1971,1,2
3230,37.759602,38.360199,RES1,C3L,1971,1,2
3231,37.7813,38.298801,RES1,C3L,1971,1,2
3232,38.023899,38.716499,RES1,C3L,1971,1,2
3233,37.988098,38.691299,RES1,C3L,1971,1,2
3234,37.988602,38.690399,RES1,C3L,1971,1,2
3235,37.763901,38.270401,RES1,C3L,1971,1,2
3236,37.7621,38.272999,RES1,C3L,1971,1,2
3237,37.761799,38.273102,RES1,C3L,1971,1,2
3238,37.760799,38.271801,RES1,C3L,1971,1,2
3239,37.037399,37.3652,RES1,C3L,1971,1,2
3240,37.7626,38.272099,RES1,C3L,1971,1,2
3241,37.0373,37.365299,RES1,C3L,1971,1,2
3242,37.762199,38.273201,RES1,C3L,1971,1,2
3243,37.762901,38.275398,RES1,C3L,1971,1,2
3244,37.762299,38.274799,RES1,C3L,1971,1,2
3245,37.761799,38.274502,RES1,C3L,1971,1,2
3246,37.761002,38.273701,RES1,C3L,1971,1,2
3247,37.037201,37.3666,RES1,C3L,1971,1,2
3248,37.037102,37.3666,RES1,C3L,1971,1,2
3249,37.036598,37.368801,RES1,C3L,1971,1,2
3250,37.037498,37.369202,RES1,C3L,1971,1,2
3251,37.763,38.270302,RES1,C3L,1971,1,2
3252,37.763302,38.271099,RES1,C3L,1971,1,2
3253,37.760899,38.273399,RES1,C3L,1971,1,2
3254,37.7617,38.2729,RES1,C3L,1971,1,2
3255,37.785,38.398102,RES1,C3L,1971,1,2
3256,37.780399,38.389,RES1,C3L,1971,1,2
3257,37.034698,37.371601,RES3,C3M,1971,1,2
3258,37.792599,38.396099,RES1,C3L,1971,1,2
3259,37.759499,38.269402,EDU1,C1,1971,1,2
3260,37.034599,37.371101,RES3,C3M,1971,1,2
3261,37.7575,38.274899,RES1,C3L,1971,1,2
3262,37.7575,38.269798,RES1,C3L,1971,1,2
3263,37.7593,38.273701,RES1,C3L,1971,1,2
3264,37.757401,38.2705,RES1,C3L,1971,1,2
3265,37.756302,38.2733,RES1,C3L,1971,1,2
3266,37.757599,38.274799,RES1,C3L,1971,1,2
3267,37.756901,38.2752,RES1,C3L,1971,1,2
3268,37.7579,38.269699,RES1,C3L,1971,1,2
3269,37.884201,40.226299,RES1,C3L,1971,1,2
3270,37.894402,40.229698,RES1,C3L,1971,1,2
3271,37.835899,38.313499,RES1,C3L,1971,1,2
3272,37.834099,38.309399,RES1,C3L,1971,1,2
3273,37.833401,38.305199,RES1,C3L,1971,1,2
3274,37.826599,38.166801,RES1,C3L,1971,1,2
3275,37.830399,38.2062,RES1,C3L,1971,1,2
3276,37.833199,38.310501,RES1,C3L,1971,1,2
3277,37.831001,38.1147,RES1,C3L,1971,1,2
3278,37.893299,40.231098,RES1,C3L,1971,1,2
3279,37.888599,40.219799,RES1,C3L,1971,1,2
3280,37.8885,40.219799,RES1,C3L,1971,1,2
3281,37.888599,40.219898,RES1,C3L,1971,1,2
3282,37.8885,40.219898,RES1,C3L,1971,1,2
3283,37.888199,40.219799,RES1,C3L,1971,1,2
3284,36.7784,36.216999,RES1,C3L,1971,1,2
3285,37.759701,38.267399,RES1,C3L,1971,1,2
3286,37.888,40.2197,RES1,C3L,1971,1,2
3287,37.758801,38.266201,RES1,C3L,1971,1,2
3288,37.760399,38.2644,RES1,C3L,1971,1,2
3289,37.758499,38.2686,RES1,C3L,1971,1,2
3290,37.758499,38.268501,RES1,C3L,1971,1,2
3291,37.756699,38.266899,RES1,C3L,1971,1,2
3292,37.887798,40.219501,RES1,C3L,1971,1,2
3293,37.8876,40.219398,RES1,C3L,1971,1,2
3294,37.888302,40.220299,RES1,C3L,1971,1,2
3295,37.888199,40.2202,RES1,C3L,1971,1,2
3296,37.888,40.2201,RES1,C3L,1971,1,2
3297,37.7589,38.268902,RES1,C3L,1971,1,2
3298,37.7575,38.263699,RES1,C3L,1971,1,2
3299,37.756302,38.268799,RES1,C3L,1971,1,2
3300,37.887901,40.219898,RES1,C3L,1971,1,2
3301,37.887798,40.219898,RES1,C3L,1971,1,2
3302,37.887699,40.219799,RES1,C3L,1971,1,2
3303,37.8876,40.219799,RES1,C3L,1971,1,2
3304,37.8876,40.2197,RES1,C3L,1971,1,2
3305,37.887501,40.2197,RES1,C3L,1971,1,2
3306,37.764801,38.285599,RES1,C3L,1971,1,2
3307,37.758999,38.268002,RES1,C3L,1971,1,2
3308,37.757599,38.265701,RES1,C3L,1971,1,2
3309,37.757599,38.263901,RES1,C3L,1971,1,2
3310,37.757099,38.265701,RES1,C3L,1971,1,2
3311,37.759701,38.267502,RES1,C3L,1971,1,2
3312,37.764801,38.282398,RES1,C3L,1971,1,2
3313,37.764099,38.281799,RES1,C3L,1971,1,2
3314,37.764801,38.285,RES1,C3L,1971,1,2
3315,37.764599,38.281898,RES1,C3L,1971,1,2
3316,37.7644,38.284698,RES1,C3L,1971,1,2
